daily pattern
0.150
0.184
0.222
0.256
0.283
0.303
0.323
0.336
0.573
0.743
0.745
0.731
0.725
0.728
0.722
0.626
0.491
0.412
0.392
0.450
0.515
0.549
0.561
0.569
0.573
0.573
0.575
0.573
0.561
0.537
0.525
0.518
0.359
0.155
0.174
0.122
0.113
0.096
0.065
0.024
0.002
0
0.001
0.001
0.002
0.005
0.008
0.009
0.006
0.004
0.002
0.002
0.003
0.004
0.006
0.012
0.019
0.019
0.018
0.112
0.310
0.395
0.339
0.321
0.346
0.388
0.423
0.480
0.590
0.660
0.666
0.668
0.672
0.636
0.619
0.623
0.626
0.608
0.601
0.601
0.441
0.561
0.707
0.578
0.463
0.407
0.410
0.351
0.249
0.217
0.238
0.351
0.514
0.575
0.576
0.602
0.649
0.665
0.658
0.641
0.612
0.576
0.564
0.556
0.398
0.535
0.634
0.502
0.378
0.278
0.217
0.175
0.153
0.161
0.166
0.172
0.179
0.170
0.141
0.134
0.156
0.199
0.252
0.261
0.234
0.197
0.151
0.102
0.032
0.002
0
0.002
0.005
0.004
0.001
0
0.002
0.013
0.014
0.009
0.008
0.010
0.020
0.052
0.146
0.275
0.390
0.487
0.548
0.557
0.562
0.563
0.420
0.267
0.480
0.407
0.351
0.339
0.338
0.293
0.222
0.187
0.163
0.252
0.450
0.589
0.607
0.656
0.707
0.718
0.708
0.687
0.653
0.604
0.666
0.783
0.807
0.883
0.933
0.927
0.908
0.864
0.773
0.577
0.314
0.222
0.215
0.244
0.238
0.159
0.069
0.068
0.160
0.338
0.493
0.543
0.538
0.566
0.596
0.582
0.391
0.175
0.161
0.386
0.416
0.407
0.401
0.457
0.616
0.713
0.731
0.719
0.694
0.664
0.633
0.585
0.563
0.576
0.603
0.620
0.630
0.636
0.639
0.630
0.515
0.300
0.543
0.582
0.478
0.364
0.255
0.150
0.106
0.074
0.041
0.020
0.012
0.010
0.010
0.019
0.040
0.057
0.063
0.060
0.057
0.056
0.060
0.066
0.058
0.012
0
0.005
0.037
0.055
0.062
0.096
0.172
0.232
0.268
0.280
0.274
0.262
0.239
0.215
0.192
0.182
0.208
0.253
0.275
0.261
0.223
0.179
0.138
0.057
0.007
0.002
0.008
0.017
0.038
0.075
0.092
0.087
0.091
0.135
0.275
0.472
0.629
0.712
0.742
0.744
0.727
0.731
0.728
0.734
0.733
0.700
0.644
0.753
0.612
0.482
0.414
0.378
0.344
0.280
0.229
0.192
0.111
0.047
0.011
0.001
0.001
0.006
0.021
0.032
0.033
0.032
0.032
0.041
0.057
0.078
0.092
0.042
0.048
0.124
0.198
0.215
0.182
0.247
0.511
0.743
0.802
0.885
0.895
0.906
0.923
0.940
0.947
0.951
0.956
0.951
0.943
0.934
0.927
0.908
0.954
0.974
0.966
0.942
0.890
0.809
0.714
0.603
0.385
0.226
0.157
0.177
0.257
0.347
0.431
0.542
0.617
0.618
0.589
0.574
0.578
0.605
0.618
0.605
0.444
0.286
0.502
0.494
0.431
0.420
0.441
0.375
0.308
0.255
0.202
0.237
0.341
0.431
0.475
