daily pattern
0
0
0
0
0
0
0
0.007
0.168
0.513
0.715
0.793
0.793
0.721
0.568
0.316
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.314
0.568
0.718
0.787
0.785
0.714
0.569
0.328
0.036
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.032
0.083
0.149
0.254
0.413
0.470
0.392
0.210
0.018
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.336
0.594
0.746
0.816
0.818
0.749
0.602
0.354
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.010
0.323
0.581
0.731
0.801
0.797
0.721
0.568
0.315
0.036
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.046
0.126
0.148
0.146
0.142
0.147
0.148
0.089
0.007
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.335
0.594
0.747
0.815
0.814
0.743
0.595
0.350
0.051
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.017
0.369
0.620
0.768
0.837
0.840
0.772
0.628
0.384
0.066
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.016
0.273
0.541
0.674
0.692
0.660
0.555
0.346
0.158
0.016
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.013
0.320
0.570
0.715
0.785
0.778
0.702
0.547
0.300
0.036
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.012
0.289
0.531
0.674
0.721
0.657
0.514
0.297
0.121
0.010
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.009
0.250
0.472
0.525
0.472
0.527
0.558
0.313
0.107
0.014
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.020
0.364
0.601
0.739
0.805
0.797
0.722
0.574
0.335
0.062
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.014
0.177
0.262
0.345
0.355
0.304
0.272
0.207
0.135
0.023
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.028
0.417
0.660
0.805
0.869
0.865
0.789
0.637
0.390
0.090
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.028
0.365
0.599
0.738
0.801
0.794
0.722
0.572
0.338
0.073
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.028
0.361
0.598
0.739
0.808
0.807
0.741
0.601
0.368
0.090
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.019
0.345
0.591
0.735
0.807
0.805
0.735
0.588
0.349
0.082
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.021
0.242
0.373
0.478
0.509
0.571
0.584
0.443
0.227
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.037
0.382
0.612
0.749
0.811
0.796
0.703
0.551
0.336
0.065
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.044
0.385
0.610
0.746
0.807
0.803
0.736
0.591
0.364
0.070
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.027
0.287
0.517
0.655
0.734
0.726
0.617
0.479
0.305
0.050
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.038
0.348
0.578
0.718
0.783
0.778
0.702
0.558
0.310
0.052
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.011
0.125
0.299
0.444
0.538
0.611
0.588
0.515
0.333
0.063
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.059
0.419
0.647
0.787
0.851
0.849
0.779
0.637
0.407
0.096
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.073
0.403
0.622
0.753
0.807
0.724
0.508
0.308
0.141
0.018
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.045
0.347
0.583
0.728
0.806
0.813
0.687
0.477
0.269
0.051
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.079
0.434
0.657
0.790
0.850
0.842
0.768
0.622
0.393
0.094
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.043
0.304
0.557
0.713
0.778
0.773
0.708
0.569
0.346
0.072
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.083
0.385
0.518
0.600
0.610
0.627
0.620
0.533
0.379
0.103
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.086
0.422
0.645
0.780
0.842
0.838
0.767
0.624
0.396
0.098
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.077
0.373
0.600
0.737
0.730
0.570
0.618
0.583
0.382
0.091
0
0
0
0
0
0
0
0
0
0
0
0
0
0
